video_name,caption,emotion
58866220.mp4,"Mother's name is Jane, not Janet.",Neutral
58866121.mp4,The boy wants new shoes.,Neutral
58866022.mp4,"The soup, gazpacho soup, is cold not hot.",Neutral
58865923.mp4,"Dad is funny, but Mom is serious.",Neutral
58865924.mp4,The boy lied and blamed the dog.,Negative
58865825.mp4,Do you think People magazine is any good?,Positive
58865726.mp4,I lied and told my wife that her mom's food was good when really it wasn't.,Neutral
2682829.mp4,"No, the car didn't break down.",Neutral
26828110.mp4,The car didn't break down. Maybe it ran out of gas.,Neutral
26828011.mp4,The car isn't broken. Are you using the wrong key?,Neutral
26828012.mp4,"Yes, the car is broken down.",Neutral
26827913.mp4,"The car has gas, I already checked.",Neutral
26827814.mp4,I have the right key for the car.,Neutral
26827715.mp4,"The car didn't break down, the truck did.",Neutral
26827518.mp4,"Yes, the car really is broken down.",Neutral
26827320.mp4,"No, the car is not broken.",Positive
26827222.mp4,The car didn`t break down.,Neutral
26827123.mp4,"No, the car is not broken.",Positive
26827024.mp4,The car didn't break down.,Neutral
26826925.mp4,Mary's car broke down. It's fine because John will drive her to work.,Neutral
26826826.mp4,"When Mary's car breaks down, John usually gives her a ride to work.",Neutral
26826827.mp4,John drives Mary to work.,Neutral
26826628.mp4,John drives Mary to work everyday.,Neutral
26826629.mp4,"In the past, John usually drove Mary to work.",Neutral
26826530.mp4,"Everyday, John drives Mary to work.",Neutral
26826431.mp4,John will drive Mary to work.,Neutral
26826332.mp4,"Does John drive Mary to work? No, he usually drives Amy to work.",Neutral
26826333.mp4,"John drives Mary to school, not work.",Neutral
26826234.mp4,"When John goes with Mary, they don't drive. They walk to work.",Neutral
26826135.mp4,It's not raining.,Neutral
26826136.mp4,It didn't even rain a little bit.,Neutral
26826037.mp4,I'm surprised. I can't believe it's not raining. I wonder why.,Neutral
36298783.mp4,There is no homework today.,Neutral
36297784.mp4,Mary is a vegetarian.,Neutral
36297785.mp4,Mom likes surprises.,Positive
36296786.mp4,The weather today is beautiful.,Positive
36296787.mp4,"No, Mary is not a vegetarian.",Neutral
36295788.mp4,"The weather today isn't lousy, it's fine.",Neutral
36294791.mp4,I like pineapple cream cheese.,Positive
36293792.mp4,Why isn't there any pineapple cream cheese?,Neutral
36293793.mp4,"No, your sister doesn't like pineapple cream cheese.",Neutral
36292795.mp4,My father and I are alike. We both like pineapple cream cheese.,Positive
36291797.mp4,I prefer lox cream cheese.,Neutral
36290798.mp4,If that is pineapple cream cheese then I won't eat the bagel.,Neutral
36290799.mp4,I agree with you. If that's pineapple cream cheese then I won't eat the bagel.,Positive
36289800.mp4,I like chocolate cereal but there isn't any. Why is that?,Neutral
36289801.mp4,The sister doesn't like chocolate cereal.,Neutral
36288802.mp4,Dad likes chocolate cereal.,Positive
36287804.mp4,"No, I don't like chocolate cereal.",Neutral
559807.mp4,"""We will serve peanut butter to everyone that likes it."" ""No, Beth is allergic to peanut butter. She can't eat it so we can't serve it.""",Neutral
559798.mp4,"""It never snows here in Boston."" ""Yes, it snows a lot in Boston. Have you spent a winter here before?""",Positive
559799.mp4,"""You are afraid of heights, right?"" ""No, I'm not afraid of heights. Why would you think that?",Neutral
5597810.mp4,"""The water I drank tasted funny."" ""No it tastes normal to me.""",Positive
5597711.mp4,"""Pete doesn't know how to use a computer."" ""No, Pete is a genius. He has three computers at home.""",Neutral
5597612.mp4,"""He/she shouldn't go to the baseball game because it's going to rain."" ""No, it's not going to rain, and even if it did, the baseball game wouldn't be cancelled.""",Neutral
5597513.mp4,"""I suggest that you don`t fly with American Airlines because their plane tickets are expensive.""  ""No. Well, yes, they are probably expensive but if they are really expensive, I`m stuck because they are the only one with a direct flight from Boston to Miami.""",Neutral
5597414.mp4,"“Don`t eat cookies with butter.” “Well, I like cookies, but if they have butter, I still don`t care.”",Neutral
5597315.mp4,"You'll see Mary at the party. Would you tell her to call me?"" ""I doubt that I'll be going out but if I see her I will tell her to call you.""",Neutral
5597316.mp4,Someone bought the car. Who was it?,Neutral
5597217.mp4,Who bought the car?,Neutral
5597118.mp4,Who found my keys?,Neutral
5597019.mp4,Does the party tonight start at 8 or 9?,Positive
5596920.mp4,You look like you don't feel good. Are you okay - what's wrong?,Neutral
5596921.mp4,What kind of car did you buy yesterday?,Neutral
5596822.mp4,Who arrived late?,Neutral
5596723.mp4,Which college does Mary go to?,Neutral
5596624.mp4,Who loves Bill?,Positive
5596525.mp4,Is Bill planning on moving to New York?,Neutral
5596426.mp4,Do you like Boston?,Positive
5596327.mp4,Where did Sue move?,Neutral
5596229.mp4,Who is Liz's famous sister?,Neutral
5596130.mp4,How many children does Phil have?,Neutral
5596031.mp4,Did Jack and Sue already meet?,Neutral
5595932.mp4,Does Jack have money?,Neutral
5595933.mp4,"When Jack went out, did he see something strange?",Neutral
5595834.mp4,Did someone win the lottery?,Positive
5595735.mp4,Would the game finish before six?,Neutral
5595636.mp4,Are Jen and Joe married?,Neutral
154117.mp4,"""Did your roommate get arrested last night?"" ""No, I was at breakfast this morning he/she was fine.""",Neutral
154099.mp4,"""There's no homework for History class right?"" ""No, we have homework, We have to write a three page paper.""",Neutral
1540810.mp4,"""Mary is a vegetarian isn't she?"" ""No, she had a bbq last month.""",Neutral
1539329.mp4,"""Today is the last day of the semester right?"" ""No next week is. We still have one more week of class.""",Neutral
1540711.mp4,"""The cafeteria is serving ice cream tonight."" ""No, I just came from there and there wasn't any ice cream.""",Neutral
1540514.mp4,"""Hey, I may be late for the movie."" ""No, it's fine, you have time; the movie starts at 10pm.""",Neutral
1540415.mp4,"""Hey last night John Stewart interviewed Sarah Jessica Parker."" ""No, he didn't interview her he interviewed Sarah Palin.""",Neutral
1539230.mp4,"""Your uncle lives in a big house right?"" ""No, he lives in a small apartment.""",Neutral
1540316.mp4,"""Did you finish your homework."" ""No, I haven't even started yet.",Neutral
1540317.mp4,"""You're going to run in the Boston Marathon right?"" ""No I haven't ran and I don't plan on starting""",Neutral
1540218.mp4,"""Did you vote for George Bush?"" ""No, I wasn't even old enough to vote when he ran for office.""",Neutral
1540119.mp4,"""Tomorrow is Sunday."" ""No, today is Thursday which means tomorrow is Friday.""",Neutral
1540020.mp4,"""You're going to Hawaii for Christmas break ?"" ""No, I'm going to Hawaii for Spring break.""",Neutral
1539922.mp4,"""Rick Perry is a Mormon."" ""No, Mitt Romney is a Mormon, not Rick Perry.""",Neutral
1539823.mp4,"""The table over there has a book that someone left."" ""No there is no table over there or a book.""",Neutral
1539724.mp4,"""Did someone finally find your umbrella?"" ""No, it's still missing.""",Neutral
1539626.mp4,"""No matter what the weather is, the baseball game will go on."" ""Well, yes, but if there is a hurricane it will be cancelled.""",Neutral
1539527.mp4,"“Mayor Bloomberg is around six feet tall or more.” “No, he`s short; he`s maybe five feet six inches, that`s all.”",Neutral
1539428.mp4,“The economy now is great! It`s fine.” “No! It`s really messed up now.”,Positive
17601178.mp4,My boss works in an office right above me.,Neutral
17601179.mp4,I got a D in the class; I accepted it.,Neutral
17600180.mp4,My sister blamed me but I am innocent!,Neutral
17600181.mp4,I tend to exercise after class.,Neutral
17599182.mp4,I noticed my sister acting strange.,Neutral
17599183.mp4,I watched a movie last night and the actor was good.,Positive
17597186.mp4,I asked my teacher for some advice and we had a discussion.,Neutral
17596187.mp4,My teacher is a good advisior.,Positive
17595189.mp4,This afternoon I'm going to the store.,Neutral
17595190.mp4,I have to take the test again.,Neutral
17594191.mp4,My mom is getting old.,Neutral
17593192.mp4,Age isn't important.,Neutral
17589200.mp4,"Last break, I completed all of my homework ahead of time.",Neutral
17590199.mp4,Yesterday I worked all day.,Neutral
17592195.mp4,Last night I did a lot of homework.,Neutral
17591196.mp4,I'm almost finished with my homework.,Neutral
17591197.mp4,I'm always serious in school.,Neutral
17588202.mp4,My ancestors are from Germany.,Neutral
17587203.mp4,There's not many animals here in Boston.,Neutral
17587204.mp4,My other friends joined me last night.,Positive
17586205.mp4,The teacher gave out the answers to the test.,Neutral
17585207.mp4,I volunteer to help other organizations.,Positive
17584209.mp4,They assigned me many tasks.,Neutral
17583210.mp4,I have an appointment this afternoon with my teacher.,Neutral
17583211.mp4,I have to discuss how I should approach the teacher appropriately.,Neutral
423147.mp4,I haven`t yet paid rent.,Neutral
423148.mp4,Good weather has not arrived in Boston… Hurry up!,Positive
423159.mp4,My family does not vacation every year any more.,Neutral
4231610.mp4,Bob does not have a big dog; he has a small one.,Neutral
4231711.mp4,Bob hasn't gone to the post office yet.,Neutral
4231712.mp4,The horses do not like running in the rain.,Neutral
4231813.mp4,The horses running on the farm hate when it rains,Negative
4231914.mp4,The clothes are not on sale.,Neutral
4232015.mp4,The friends have not gone to the theater because of traffic.,Positive
4232116.mp4,I am not good at memorizing names of people I`ve already met.,Negative
4232117.mp4,When I meet new people I`m lousy at memorizing their names.,Negative
4232218.mp4,I don`t like asking for directions.,Positive
4232319.mp4,"Honestly, I don`t like commuting to work by bicycle.",Positive
4232320.mp4,That baby doesn`t like fireworks; it`s crying.,Neutral
4232421.mp4,The friends have not gone to the beach.,Positive
4232522.mp4,The friends have not played Frisbee.,Neutral
4232623.mp4,I have decided not to invite Mary because she doesn`t get along with that crowd.,Neutral
4232624.mp4,My sister hates water skiing because it is hard to balance.,Negative
4232725.mp4,My friend doesn`t want to buy a plaid shirt.,Positive
4232826.mp4,I don`t want to buy shorts.,Neutral
4232927.mp4,My sister doesn`t want a headband for her birthday.,Neutral
4233028.mp4,The bride and groom didn`t dance the last dance at the wedding.,Neutral
4233129.mp4,I didn`t enjoy talking to Donna and Jessica.,Positive
4236881.mp4,I'm not going to move out to San Diego because I'm not even ready.,Neutral
4233130.mp4,Did you not pass out?,Neutral
4233231.mp4,You didn't pass out?,Neutral
4233332.mp4,My friends talked and decided not to crash the party.,Positive
4233433.mp4,My friends realized they didn`t want a pizza party because it has been the norm.,Positive
4233434.mp4,Who did you send the letter to?,Neutral
4233535.mp4,Who sent the letter?,Neutral
4233636.mp4,Who listened to the teacher?,Neutral
4233637.mp4,Who listened to the teacher?,Neutral
4233738.mp4,What did Bob give his girlfriend?,Neutral
4233839.mp4,What did Bob read?,Neutral
4233840.mp4,What time did the teacher start cleaning?,Neutral
4233941.mp4,Mother looks sick? How?,Negative
4234042.mp4,Who is sick?,Negative
4234143.mp4,Who is sick?,Negative
4234144.mp4,What is my aunt an expert at making?,Neutral
4234245.mp4,Who has to pay rent?,Neutral
