video_name,Source collection,caption
70287025.mp4,Rachel_2012-02-09_sc59,"No, I like anything, I don't care."
70286926.mp4,Rachel_2012-02-09_sc59,"No, I can't believe he/she is guilty."
70286827.mp4,Rachel_2012-02-09_sc59,I can't believe he/she is not guilty. I thought he/she was guilty.
70286728.mp4,Rachel_2012-02-09_sc59,I can't believe John didn't buy the turkey.
70286729.mp4,Rachel_2012-02-09_sc59,I can't believe it's not raining. I'm surprised.
70286630.mp4,Rachel_2012-02-09_sc59,I can't believe there has not been a decision yet.
70286531.mp4,Rachel_2012-02-09_sc59,"I doubt that the two of them have decided what to do yet, and I'm confused by that."
70286532.mp4,Rachel_2012-02-09_sc59,I think Obama will win again.
9799997.mp4,Rachel_2012-02-09_sc58,It's not raining outside right now.
9799988.mp4,Rachel_2012-02-09_sc58,It hasn't rained recently.
9799979.mp4,Rachel_2012-02-09_sc58,It's raining so much. Wow.
97999710.mp4,Rachel_2012-02-09_sc58,"Is it raining outside? No, because the temperature dropped, it's snowing."
97999611.mp4,Rachel_2012-02-09_sc58,"It's not raining outside. Oh,wait a minute."
97999512.mp4,Rachel_2012-02-09_sc58,"No, I didn't go."
97999413.mp4,Rachel_2012-02-09_sc58,It wasn't me who started to open the can.
97999314.mp4,Rachel_2012-02-09_sc58,The boy arrived home.
97999315.mp4,Rachel_2012-02-09_sc58,John didn't buy the turkey.
97999216.mp4,Rachel_2012-02-09_sc58,John broke the window.
97999117.mp4,Rachel_2012-02-09_sc58,He/She isn't guilty.
97999018.mp4,Rachel_2012-02-09_sc58,I'm not tired.
97998919.mp4,Rachel_2012-02-09_sc58,I am very unhappy.
97998920.mp4,Rachel_2012-02-09_sc58,I'm not happy.
97998821.mp4,Rachel_2012-02-09_sc58,I don't want anything.
97998722.mp4,Rachel_2012-02-09_sc58,He/She doesn't want anything?
97998723.mp4,Rachel_2012-02-09_sc58,I doubt that he/she wants anything.
97998624.mp4,Rachel_2012-02-09_sc58,He/she doesn't want anything? I doubt that. I think he/she wants something.
97998525.mp4,Rachel_2012-02-09_sc58,He/She really feels nothing?
97998426.mp4,Rachel_2012-02-09_sc58,The boy never goes home.
97998327.mp4,Rachel_2012-02-09_sc58,Go home!
97998228.mp4,Rachel_2012-02-09_sc58,The box is small.
97998229.mp4,Rachel_2012-02-09_sc58,The box is not small.
97998130.mp4,Rachel_2012-02-09_sc58,The box isn't small it's large.
97998031.mp4,Rachel_2012-02-09_sc58,"The box isn't small, it's tiny."
97998032.mp4,Rachel_2012-02-09_sc58,The box is really big.
97997933.mp4,Rachel_2012-02-09_sc58,"The box is really big, it's not small."
97997834.mp4,Rachel_2012-02-09_sc58,My pay increased a little bit.
97997735.mp4,Rachel_2012-02-09_sc58,I start off warm and then later I get really hot.
97997736.mp4,Rachel_2012-02-09_sc58,"I'm not warm, I'm hot."
97997637.mp4,Rachel_2012-02-09_sc58,"I am not warm, I am cold!"
97997538.mp4,Rachel_2012-02-09_sc58,"No, I'm not happy."
97997539.mp4,Rachel_2012-02-09_sc58,"I'm not happy, I'm sad."
97997440.mp4,Rachel_2012-02-09_sc58,"Wow, I'm really tired."
97997341.mp4,Rachel_2012-02-09_sc58,I'm not skilled.
97997342.mp4,Rachel_2012-02-09_sc58,"Did I say John? Oh, I made that up. I meant James."
97997243.mp4,Rachel_2012-02-09_sc58,"His name is not John...Wow, it's awful."
97997144.mp4,Rachel_2012-02-09_sc58,John didn't buy the turkey.
97997045.mp4,Rachel_2012-02-09_sc58,"John didn't buy the turkey, James did."
97997046.mp4,Rachel_2012-02-09_sc58,"John didn't break the window, James did."
97996947.mp4,Rachel_2012-02-09_sc58,"John didn't break the window, Sally did."
97996848.mp4,Rachel_2012-02-09_sc58,I automatically keep information in the back of my mind.
97996849.mp4,Rachel_2012-02-09_sc58,It doesn't matter to me. I like anything.
97996750.mp4,Rachel_2012-02-09_sc58,That dog isn't mine.
97996651.mp4,Rachel_2012-02-09_sc58,Mary stopped rowing. She's not going to do it any more.
97996552.mp4,Rachel_2012-02-09_sc58,"No, he/she didn't stop."
97996453.mp4,Rachel_2012-02-09_sc58,"Did Mary stop rowing? No, she's never rowed until now."
97996454.mp4,Rachel_2012-02-09_sc58,"Did John read that book? No, he never started it."
97996355.mp4,Rachel_2012-02-09_sc58,I'm not.
97996256.mp4,Rachel_2012-02-09_sc58,"I didn't see the accident, I was asleep."
97996257.mp4,Rachel_2012-02-09_sc58,John didn't see me.
97996158.mp4,Rachel_2012-02-09_sc58,I didn't wash my clothes.
97996059.mp4,Rachel_2012-02-09_sc58,He/She didn't finish because he/she was laying around.
97967.mp4,Rachel_2012-02-09_sc57,I can never find an umbrella when it rains.
97958.mp4,Rachel_2012-02-09_sc57,There is always a pop quiz on the days I choose not to study.
97959.mp4,Rachel_2012-02-09_sc57,If it happens to rain I won't have an umbrella.
979410.mp4,Rachel_2012-02-09_sc57,"When I don't study, there is always a pop quiz."
979311.mp4,Rachel_2012-02-09_sc57,"If I don't study, I will fail."
979212.mp4,Rachel_2012-02-09_sc57,"If I don't study, I will fail."
979213.mp4,Rachel_2012-02-09_sc57,"If I don't study, I will fail."
979114.mp4,Rachel_2012-02-09_sc57,Why didn't you buy car insurance?
979015.mp4,Rachel_2012-02-09_sc57,"He/She will buy flowers for you, for sure."
978916.mp4,Rachel_2012-02-09_sc57,He/She will for sure give him/her flowers.
978817.mp4,Rachel_2012-02-09_sc57,Where do we go if there's an emergency?
978818.mp4,Rachel_2012-02-09_sc57,Who bought the flowers?
978719.mp4,Rachel_2012-02-09_sc57,Who bought the flowers?
978620.mp4,Rachel_2012-02-09_sc57,"Even if you make only one tiny mistake, it will be tossed out."
978521.mp4,Rachel_2012-02-09_sc57,I don't even have one dollar.
978522.mp4,Rachel_2012-02-09_sc57,I don't have any money.
978423.mp4,Rachel_2012-02-09_sc57,"If I don't have any money, I go to my aunt's house and eat there."
978324.mp4,Rachel_2012-02-09_sc57,"If I don't read, I will be bored."
978225.mp4,Rachel_2012-02-09_sc57,"Near the end of the semester, I cannot socialize as much."
978126.mp4,Rachel_2012-02-09_sc57,What is that for?
978027.mp4,Rachel_2012-02-09_sc57,"If John did that to me, we would have broken it off a long time ago."
977928.mp4,Rachel_2012-02-09_sc57,John has been treating Mary awfully and I just want her to break up with him.
977929.mp4,Rachel_2012-02-09_sc57,"If you win the lottery, will you go to Jamaica?"
4038707.mp4,Rachel_2012-01-27_sc56,"If you study consistently, you will ace the class."
4038698.mp4,Rachel_2012-01-27_sc56,The train may be late if it's raining.
4038689.mp4,Rachel_2012-01-27_sc56,If there is warm weather then there won't be snow.
40386710.mp4,Rachel_2012-01-27_sc56,"If you work hard, the boss will like you."
40386611.mp4,Rachel_2012-01-27_sc56,"If mom comes, I have to clean the house."
40386512.mp4,Rachel_2012-01-27_sc56,If you plan ahead of time you can save money.
40386513.mp4,Rachel_2012-01-27_sc56,Do you like work?
40386414.mp4,Rachel_2012-01-27_sc56,Do you like class?
40386315.mp4,Rachel_2012-01-27_sc56,Are you going to school tomorrow?
40386216.mp4,Rachel_2012-01-27_sc56,Do you have class tomorrow?
40386117.mp4,Rachel_2012-01-27_sc56,Are you watching the football game?
40386018.mp4,Rachel_2012-01-27_sc56,Are you hot or cold?
40386019.mp4,Rachel_2012-01-27_sc56,Who does he/she like?
7578507.mp4,Rachel_2012-01-27_sc55,Farms like the hot summers because it's easy to grow big vegetables.
7578498.mp4,Rachel_2012-01-27_sc55,"Sorry, the black shoes are gone."
7578489.mp4,Rachel_2012-01-27_sc55,I like Land O' Lakes butter.
75784810.mp4,Rachel_2012-01-27_sc55,"I'm sorry, you have to wait. Sit over there."
75784711.mp4,Rachel_2012-01-27_sc55,John and Mary have a strange bike. Two people can ride on it.
75784612.mp4,Rachel_2012-01-27_sc55,I used to lie but I don't anymore. I regret lying.
75784513.mp4,Rachel_2012-01-27_sc55,My nephew has strange shoes that have red blinking lights.
75784414.mp4,Rachel_2012-01-27_sc55,The name of the farm is Roberts Ranch.
75784415.mp4,Rachel_2012-01-27_sc55,"On hot summer days, Mary loves drinking lemonade."
75784316.mp4,Rachel_2012-01-27_sc55,John doesn't have special biking shoes.
75784217.mp4,Rachel_2012-01-27_sc55,The doctor told me that Mom was acting strange and that she better go to the hospital and stay overnight.
75784118.mp4,Rachel_2012-01-27_sc55,Does the library lend out magazines?
75784019.mp4,Rachel_2012-01-27_sc55,Yesterday I was on the bus and a strange man sat next to me and started talking. I just stared at him.
75784020.mp4,Rachel_2012-01-27_sc55,"Next week, Paul will be very busy. He works as an interpreter all day and takes night classes."
75783921.mp4,Rachel_2012-01-27_sc55,Mary likes margarine but she doesn't like butter.
75783822.mp4,Rachel_2012-01-27_sc55,"Sorry, the store doesn't sell funny books."
75783723.mp4,Rachel_2012-01-27_sc55,I told Dan that when he inteprets he has to stand; he can't sit.
75783724.mp4,Rachel_2012-01-27_sc55,John is a really good liar. I fell for everything he said. I'm sick of him.
75783625.mp4,Rachel_2012-01-27_sc55,It's weird because Mary told me she would be home around midnight but I think she won't get home until three in the morning.
75783526.mp4,Rachel_2012-01-27_sc55,Is today a good day?
75783427.mp4,Rachel_2012-01-27_sc55,My son told me that he prefers black pants.
75783328.mp4,Rachel_2012-01-27_sc55,Mary goes to the farm to buy fresh butter.
75783329.mp4,Rachel_2012-01-27_sc55,"I didn't know that I was not allowed to sit on the table, I'm sorry."
75783230.mp4,Rachel_2012-01-27_sc55,"If an interpreter comes, it will be a strange situation."
75783131.mp4,Rachel_2012-01-27_sc55,Are you going to interpret tomorrow at the library?
75783032.mp4,Rachel_2012-01-27_sc55,Paul told me he can't interpret because his car broke down.
75783033.mp4,Rachel_2012-01-27_sc55,My brother works nights.
1194707.mp4,Rachel_2012-01-27_sc53,"Stop lying, it's not funny. Where's mom?"
1194698.mp4,Rachel_2012-01-27_sc53,I want butter.
1194689.mp4,Rachel_2012-01-27_sc53,I want that black book.
11946810.mp4,Rachel_2012-01-27_sc53,Father watched the boy smirk and it didn't seem like the boy was sorry.
11946711.mp4,Rachel_2012-01-27_sc53,Mother is deaf and sometimes her daughter interprets for her.
11946612.mp4,Rachel_2012-01-27_sc53,"Sorry, the library doesn't let you borrow magazines. You have to stay here and read them."
11946513.mp4,Rachel_2012-01-27_sc53,The black bike is better but the red bike is cheaper.
11946414.mp4,Rachel_2012-01-27_sc53,"If it's cold, my mom won't go out."
11946415.mp4,Rachel_2012-01-27_sc53,Mother suspected that the boy was lying.
11946316.mp4,Rachel_2012-01-27_sc53,The teacher didn't tell me class was cancelled so I went and sat there waiting for about twenty minutes.
11946217.mp4,Rachel_2012-01-27_sc53,Mary likes red shoes.
11946118.mp4,Rachel_2012-01-27_sc53,"Now that it's cold, I need better shoes."
11946119.mp4,Rachel_2012-01-27_sc53,Do you want to go out and buy shoes?
11946020.mp4,Rachel_2012-01-27_sc53,Was the movie Election any good? Is it funny?
11945921.mp4,Rachel_2012-01-27_sc53,"That movie, Election, is weird but it's funny."
11945922.mp4,Rachel_2012-01-27_sc53,John works nights.
11945823.mp4,Rachel_2012-01-27_sc53,My son wants to be an interpreter.
11945724.mp4,Rachel_2012-01-27_sc53,"If I have a baby, I want an Irish name but the father wants a French name."
11945625.mp4,Rachel_2012-01-27_sc53,"If I have a baby, I want to give it an Irish name but the father wants to give it an Italian name."
11945626.mp4,Rachel_2012-01-27_sc53,I sat and worked all day.
11945527.mp4,Rachel_2012-01-27_sc53,The mother and the boy are both going to the library.
11945428.mp4,Rachel_2012-01-27_sc53,Mary is funny. She really wants an ugly dog.
5886737.mp4,Rachel_2012-01-27_sc52,John works at the library.
5886728.mp4,Rachel_2012-01-27_sc52,"Joe is a good interpreter, but he isn't proficient."
5886719.mp4,Rachel_2012-01-27_sc52,Do you want butter?
58867010.mp4,Rachel_2012-01-27_sc52,The boy's bike crashed and he fell off.
58866911.mp4,Rachel_2012-01-27_sc52,Wearing black clothes in the summer will make you hot.
58866812.mp4,Rachel_2012-01-27_sc52,"When it's cold outside, I love drinking hot chocolate."
58866813.mp4,Rachel_2012-01-27_sc52,"If it's hot out, John will go to the library and read a magazine because there is air conditioning in the library."
58866714.mp4,Rachel_2012-01-27_sc52,The library has a lot of magazines.
58866615.mp4,Rachel_2012-01-27_sc52,Bob works at the bike store.
58866516.mp4,Rachel_2012-01-27_sc52,John is going to the library to read a good book.
58866417.mp4,Rachel_2012-01-27_sc52,"If you are going to interpret, you must wear black clothes."
58866318.mp4,Rachel_2012-01-27_sc52,Good night
58866319.mp4,Rachel_2012-01-27_sc52,I like that boy. He's funny.
58866220.mp4,Rachel_2012-01-27_sc52,"Mother's name is Jane, not Janet."
58866121.mp4,Rachel_2012-01-27_sc52,The boy wants new shoes.
58866022.mp4,Rachel_2012-01-27_sc52,"The soup, gazpacho soup, is cold not hot."
58865923.mp4,Rachel_2012-01-27_sc52,"Dad is funny, but Mom is serious."
58865924.mp4,Rachel_2012-01-27_sc52,The boy lied and blamed the dog.
58865825.mp4,Rachel_2012-01-27_sc52,Do you think People magazine is any good?
58865726.mp4,Rachel_2012-01-27_sc52,I lied and told my wife that her mom's food was good when really it wasn't.
2682847.mp4,Rachel_2012-01-27_sc51,The car is broken.
2682838.mp4,Rachel_2012-01-27_sc51,The car broke down.
2682829.mp4,Rachel_2012-01-27_sc51,"No, the car didn't break down."
26828110.mp4,Rachel_2012-01-27_sc51,The car didn't break down. Maybe it ran out of gas.
26828011.mp4,Rachel_2012-01-27_sc51,The car isn't broken. Are you using the wrong key?
26828012.mp4,Rachel_2012-01-27_sc51,"Yes, the car is broken down."
26827913.mp4,Rachel_2012-01-27_sc51,"The car has gas, I already checked."
26827814.mp4,Rachel_2012-01-27_sc51,I have the right key for the car.
26827715.mp4,Rachel_2012-01-27_sc51,"The car didn't break down, the truck did."
26827616.mp4,Rachel_2012-01-27_sc51,"Cousin John's car broke down, do you remember?"
26827517.mp4,Rachel_2012-01-27_sc51,"It wasn't John whose car broke down, it was Mary."
26827518.mp4,Rachel_2012-01-27_sc51,"Yes, the car really is broken down."
26827419.mp4,Rachel_2012-01-27_sc51,"John didn't get into an accident with a truck, he got into an accident with another car."
26827320.mp4,Rachel_2012-01-27_sc51,"No, the car is not broken."
26827321.mp4,Rachel_2012-01-27_sc51,The car is broken.
26827222.mp4,Rachel_2012-01-27_sc51,The car didn`t break down.
26827123.mp4,Rachel_2012-01-27_sc51,"No, the car is not broken."
26827024.mp4,Rachel_2012-01-27_sc51,The car didn't break down.
26826925.mp4,Rachel_2012-01-27_sc51,Mary's car broke down. It's fine because John will drive her to work.
26826826.mp4,Rachel_2012-01-27_sc51,"When Mary's car breaks down, John usually gives her a ride to work."
26826827.mp4,Rachel_2012-01-27_sc51,John drives Mary to work.
26826628.mp4,Rachel_2012-01-27_sc51,John drives Mary to work everyday.
26826629.mp4,Rachel_2012-01-27_sc51,"In the past, John usually drove Mary to work."
