video_name,caption,compound_score,emotion
-1Uik-vwQoc_4-5-rgb_front,"If they say they can't sell you the car and they really can't, then they won't, but there's no reason why you can't come back tomorrow and try again, but if they come chasing you out the door and they say ok ok we want to sell you the car, then you can feel like you got a good deal.",0.938,Extremely Positive
-1Uik-vwQoc_5-5-rgb_front,"When buying a new car, don't be afraid to ask your dealership to allow them to allow you to look at the invoice.",0.4215,Positive
-1Uik-vwQoc_6-5-rgb_front,"That's what they paid for the car and nine times out of ten, the dealership will be willing to share that information with you in order for you to make an educated decision.",0.296,Somewhat Positive
-1Uik-vwQoc_7-5-rgb_front,In this segment we're talk about negotiating on a new car.,0.0,Neutral
-1Uik-vwQoc_8-5-rgb_front,"If you know how much they paid for a car, then you're willing to offer them a little bit more than what they paid for the car, usually they'll be willing to sell it to.",0.0,Neutral
-1Uik-vwQoc_9-5-rgb_front,"Also remember that when buying a new car, depending on how many days its been in their inventory, they may be motivated to sell that particular car than not.",0.4588,Positive
-1XUnputrgk_0-5-rgb_front,So don't be afraid to ask if you can purchase the car that is many days in stock so that they'll be willing to give you a better car deal.,0.4404,Positive
-1XUnputrgk_1-5-rgb_front,"Remember, just because buying a car at invoice is what the dealership does, doesn't mean you have to.",0.0,Neutral
-1XUnputrgk_10-5-rgb_front,"You can always buy the car for below invoice, especially if that dealership's had that car in stock for more than 300 days.",0.0,Neutral
-1XUnputrgk_11-5-rgb_front,"Remember, don't be afraid to ask.",0.0,Neutral
-1XUnputrgk_12-5-rgb_front,Negotiating is why you're there.,0.0,Neutral
-1XUnputrgk_13-5-rgb_front,"Its easy to buy a new car, 'cause they'll either tell you yes you can buy it for that, or no you can't.",0.5267,Positive
-1XUnputrgk_14-5-rgb_front,The manufacturers is the one that determines what the car costs.,0.0,Neutral
-1XUnputrgk_15-5-rgb_front,The dealership buys the car from the manufacturer and there are many websites out there that tell you what the actual cost of the car is.,0.0,Neutral
-1XUnputrgk_16-5-rgb_front,"Once you determine how much that car costs, its up to the dealership whether to sell you the car for that, for less than that, or for more than that.",0.0,Neutral
-1XUnputrgk_17-5-rgb_front,"Depending on the desirability of that new car, which means how hot it is in the market, that's exactly what's going to determine whether you get a great deal on your new car purchase or not necessarily a great deal.",0.2037,Somewhat Positive
-1XUnputrgk_18-5-rgb_front,"Always remember that the difference between a new car and a used car is that a new car has an MSO, which is the Manufacture Certificate of Origin.",0.0,Neutral
-1XUnputrgk_19-5-rgb_front,"The minute that you purchase that new car though, it becomes titled and then it becomes a used car.",0.0,Neutral
-1XUnputrgk_2-5-rgb_front,"I'm Cooie Grey-Lavin and in this clip, I'll show you how to use unique headstones to customize your yard.",0.0,Neutral
-1XUnputrgk_20-5-rgb_front,"Another way to add interest to your yard, in our family we make little headstones for all our dogs that have died.",-0.1531,Somewhat Negative
-1XUnputrgk_21-5-rgb_front,This particular one is our Golden Retriever.,0.0,Neutral
-1XUnputrgk_22-5-rgb_front,"Scooter, so that's his name in old typeset.",0.0,Neutral
-1XUnputrgk_23-5-rgb_front,These are the colors that were in his collar.,0.0,Neutral
-1XUnputrgk_3-5-rgb_front,"He was a Golden Retriever, so we have that and he also loved to chase raccoons and he had chased one a short time before he died, so we put a raccoon in it.",0.0772,Neutral
-1XUnputrgk_4-5-rgb_front,"That you can place around the yard, it's a simple mosaic stepping stone technique but we just added some different pieces to make it more interesting.",0.611,Positive
-1XUnputrgk_5-5-rgb_front,"You can add memorial plaques or plaques for members of your family that are, don't live there and you miss them to sort of remembrances.",-0.1531,Somewhat Negative
-1XUnputrgk_6-5-rgb_front,They add a nice personal touch to your yard.,0.4215,Positive
-1XUnputrgk_7-5-rgb_front,Adding a mosaic headstone to your yard can make more personal and unique.,0.0,Neutral
-1XUnputrgk_8-5-rgb_front,"Okay, another thing that for me is important.",0.4019,Positive
-1XUnputrgk_9-5-rgb_front,It may not be for you.,0.0,Neutral
-1eulcDdoVQ_0-5-rgb_front,Feel free to get the.,0.5106,Positive
-1eulcDdoVQ_1-5-rgb_front,"You have little masks, they're just paper masks.",0.0,Neutral
-1eulcDdoVQ_10-5-rgb_front,You can get them at Home Depot or Lowes.,0.0,Neutral
-1eulcDdoVQ_2-5-rgb_front,And they're actually called painters masks.,0.0,Neutral
-1eulcDdoVQ_3-5-rgb_front,Some of them are just made of paper.,0.0,Neutral
-1eulcDdoVQ_4-5-rgb_front,But they're very affordable.,0.0,Neutral
-1eulcDdoVQ_5-5-rgb_front,"You can get a pack of, you know, several for just a couple of dollars.",0.0,Neutral
-1eulcDdoVQ_6-5-rgb_front,So make sure you.,0.3774,Somewhat Positive
-1eulcDdoVQ_7-5-rgb_front,"If you have those, keep them in here on hand.",0.4939,Positive
-1eulcDdoVQ_8-5-rgb_front,"You know, it protects your health when you're cleaning.",0.3182,Somewhat Positive
-1eulcDdoVQ_9-5-rgb_front,But for me I use very strong chemicals.,0.7086,Positive
-1fUFbij2s0_0-5-rgb_front,You don't have to worry about any hazardous chemical getting into your system.,0.3412,Somewhat Positive
-1fUFbij2s0_1-5-rgb_front,And it just makes the whole process a lot safer for you.,0.4215,Positive
-1fUFbij2s0_10-5-rgb_front,And for your children if you have children that help out cleaning around the house.,0.4019,Positive
-1fUFbij2s0_11-5-rgb_front,So I would recommend having a mask on hand.,0.7152,Positive
-1fUFbij2s0_12-5-rgb_front,Some people may prefer to use products that don't have chemicals.,0.0,Neutral
-1fUFbij2s0_13-5-rgb_front,"But because I do, I enjoy having the disinfectants.",0.6486,Positive
-1fUFbij2s0_14-5-rgb_front,I like to wear a mask while I'm cleaning.,0.3612,Somewhat Positive
-1fUFbij2s0_15-5-rgb_front,Because you don't need to be breathing those chemicals in.,0.0,Neutral
-1fUFbij2s0_16_17_18-5-rgb_front,"Especially you know when, I'm pregnant.",0.0,Neutral
-1fUFbij2s0_19_20_21_22-5-rgb_front,"A lot of women, a lot of you out there.",0.0,Neutral
-1fUFbij2s0_2-5-rgb_front,And men too that clean bathrooms.,0.4019,Positive
-1fUFbij2s0_23_24-5-rgb_front,"And with that, we have our completed awards show menu, and just in time, because it looks like the pre-show is just ending.",0.6705,Positive
-1fUFbij2s0_25-5-rgb_front,"So, let's go over what we've got here.",0.0,Neutral
-1fUFbij2s0_26_27_28-5-rgb_front,"If it is in place of a meal, however, you want to have--bank on five to seven different appetizers, and again, two to three per person.",0.0772,Neutral
-1fUFbij2s0_29-5-rgb_front,"We started with our phyllo tartlets with the ricotta, and sundried tomato, and feta, and goat cheese inside--really, really delicious.",0.6115,Positive
-1fUFbij2s0_3-5-rgb_front,"Then, we did our puff pastry cheese straws, which you see how it sort of draws your eye up.",0.0,Neutral
-1fUFbij2s0_30-5-rgb_front,"You've got very short, small bites of the little smoked salmon canapes, which is a nice contrast in height to the puff pastry cheese straws arranged in this vase, just with some decorative rocks in the bottom.",0.4215,Positive
-1fUFbij2s0_31-5-rgb_front,"And then of course we go to the smoked salmon canape, with some creme fraiche which is very creamy, and then the saltiness of the fish, and the nice nutty flavor and texture of the--this so-called ""European bread""--which you can then take a little lemon juice to.",0.4215,Positive
-1fUFbij2s0_32-5-rgb_front,"And then we finish with our fricos, our parmesan crackers with mache, that baby lettuce, and served in an alternate way in the martini glass with just the same parmesan crisp, but not in the arced format.",0.0,Neutral
-1fUFbij2s0_33-5-rgb_front,So just another guideline to keep in mind: how do you know how many appetizers to make for your party?,0.4019,Positive
-1fUFbij2s0_34-5-rgb_front,"If it's not during a mealtime, you want to have at least two to three kinds of appetizers, so in this case, we've got the four.",0.0772,Neutral
-1fUFbij2s0_35-5-rgb_front,"But at least two to three kinds, and bank on two minimum per person for your party.",0.5499,Positive
-1fUFbij2s0_36-5-rgb_front,"LAURA BANFORD: Now, I'm going to talk about knife sharpening.",0.0,Neutral
-1fUFbij2s0_37-5-rgb_front,An interesting part about a sharp knife or a knife that's not so sharp is it is much easier to cut yourself with a dull knife than it is with a sharp knife.,0.1779,Somewhat Positive
-1fUFbij2s0_4-5-rgb_front,"I happen to have this sharpening stone little system here that has three, three stones on it.",0.0,Neutral
-1fUFbij2s0_5-5-rgb_front,This is a coarse stone for major sharpening tasks.,0.0,Neutral
-1fUFbij2s0_6-5-rgb_front,This is a medium stone which will give you a more refined sharpening task.,0.0,Neutral
-1fUFbij2s0_7-5-rgb_front,And this is a fine sharpening stone just to touch up your blade a little bit.,0.2023,Somewhat Positive
-1fUFbij2s0_8-5-rgb_front,I sharpen my knives just about every day.,0.0,Neutral
-1fUFbij2s0_9-5-rgb_front,"And I sharpen knives when I'm at work, I sharpen my knives before every task, so I don't have to stop in the middle and go back and sharpen it.",0.2235,Somewhat Positive
-1rM0t5FMiE_0-5-rgb_front,"This is a sharpening steel. This does not sharpen your knife. This will refine your blade, but it won't sharpen your knife.",0.0,Neutral
-1rM0t5FMiE_1-5-rgb_front,"After you sharpen your knife, you use this. And I'll show you that at the end. Okay. What I want to do here is to get, to get a nice edge on my knife.",0.6124,Positive
-1rM0t5FMiE_2-5-rgb_front,"Now, if you're working with a dull knife, it's not cutting, it's not cutting, you're going to use a lot more pressure, a lot more force, and not use--and get away from the actual technique that you should be using for whatever task you're doing, and that's when you end up cutting yourself.",-0.6063,Negative
-1rM0t5FMiE_3-5-rgb_front,"You want to hit, take your knife and hit the sharpening stone at a 45 degree angle. That is about like this.",0.4215,Positive
-1rM0t5FMiE_4-5-rgb_front,"And you have to, you'll have to try it to get it right, but you have to perfect your technique 'cause you want to go from the base of the knife near the guard all the way to the tip.",0.7579,Extremely Positive
-1rM0t5FMiE_5-5-rgb_front,"Like that. Whatever you do one way, you have to do the other way because you're making an edge. And try to make sure you have the 45 degree angle.",0.5859,Positive
-1rM0t5FMiE_6-5-rgb_front,You would do that for a little while.,0.0,Neutral
-1rM0t5FMiE_7-5-rgb_front,That's when accidents happen.,-0.3182,Somewhat Negative
-1rM0t5FMiE_8-5-rgb_front,"You might, you might go from coarse to fine just to refine your edge.",0.2023,Somewhat Positive
-23PZTqtDBw_0-5-rgb_front,"And after that, you want to use your sharpening steel, which is really just refining the edge.",0.0772,Neutral
-23PZTqtDBw_1-5-rgb_front,You see chefs do this.,0.0,Neutral
-23PZTqtDBw_10-5-rgb_front,That's just refining the edge.,0.0,Neutral
-23PZTqtDBw_11-5-rgb_front,"The same as with the sharpening stone, whatever you do to one side, you have to do to the other side, that's why you go like this.",0.3612,Somewhat Positive
-23PZTqtDBw_12-5-rgb_front,"And as in anything, practice makes perfect.",0.5719,Positive
-23PZTqtDBw_13-5-rgb_front,"When we come back, we're going to use some of our knives.",0.0,Neutral
-23PZTqtDBw_14-5-rgb_front,See you then.,0.0,Neutral
-23PZTqtDBw_15-5-rgb_front,"If you're pushing and using more force and straying away from the actual perfect technique, you're going to cut yourself, and I've done that.",0.3818,Somewhat Positive
-23PZTqtDBw_16-5-rgb_front,I don't want to tell you about the frozen turkey Thanksgiving morning.,-0.0572,Neutral
-23PZTqtDBw_17-5-rgb_front,"That's an old--that was a long time ago, and I still remember it.",0.0,Neutral
-23PZTqtDBw_2-5-rgb_front,Believe me.,0.0,Neutral
-23PZTqtDBw_3-5-rgb_front,The way to sharpen a knife is to use a sharpening stone.,0.0,Neutral
-23PZTqtDBw_4-5-rgb_front,A lot of chefs would buy a couple of sharpening stones in various degrees of coarseness.,0.0,Neutral
-23PZTqtDBw_5-5-rgb_front,We're doing the scissoring now.,0.0,Neutral
-23PZTqtDBw_6-5-rgb_front,There are two types of scissors that I like to use.,0.3612,Somewhat Positive
-23PZTqtDBw_7-5-rgb_front,The straight pair of scissors that are straight and long and then curved pair of scissors that help with around the feet and areas like that.,0.7906,Extremely Positive
