video_name,caption,emotion
08hX7LrGPZQ_10-5-rgb_front,"Things as simple as, sometimes getting married, changing a job or losing a job, having a baby",Negative
08hX7LrGPZQ_7-5-rgb_front,"So, it's going to be two knees, one hand, and you're just going to crawl all the way along.",Positive
08hX7LrGPZQ_8-5-rgb_front,"Except in this bunker, it's not really an option, because you'll notice, in the tiger crawl, the position I'm in right now, I'm actually over the top of the bunker, so, which means my pack, my head, and, yeah, everything is pretty much exposed.",Positive
08hX7LrGPZQ_9-5-rgb_front,"So the best crawl for this is a leopard crawl, which is down on your knees and down on your elbows, and you're going to crawl pretty much like that.",Positive
08nsvHZLNfE_10-5-rgb_front,"When you're crawling on one good hand, make sure that you don't go palm down.",Positive
08nsvHZLNfE_11-5-rgb_front,It's a natural to want to do when you're crawling--you want to put your palm down like this.,Positive
08nsvHZLNfE_12-5-rgb_front,The problem is you can hyper extend yourself.,Negative
08nsvHZLNfE_15-5-rgb_front,"That being said, what I try to do when I'm crawling is I make my hand into a fist, and walk on my fist and my knees.",Positive
08nsvHZLNfE_17-5-rgb_front,"One other thing, speaking of health issues, if you think you're going to be crawling on a particular day, and you have bad wrists or you have bad joints, take preventative measures.",Negative
08nsvHZLNfE_19-5-rgb_front,Some of the stretchy stuff that is pretty good.,Positive
08nsvHZLNfE_2-5-rgb_front,"If you think you're going to do any crawling and you are afraid of blowing out your ankles or blowing out your wrists or something like that, be prepared.",Positive
08nsvHZLNfE_22-5-rgb_front,"You're looking for what position you need to be in, what large bunker you need to be behind, in order to do the most damage to the other team.",Negative
08nsvHZLNfE_26-5-rgb_front,"Tiger crawl is two hands, two knees, and you're just going to go like this.",Positive
08nsvHZLNfE_29_30_31-5-rgb_front,"Birds need to be very comfortable in their environment to preform, especially shyer birds like greys I've had a very difficult time showing any behaviors that these birds know today because there's lights and camera and unfamiliar people in the household and it's a very, very good way to get no response out of your bird at all.",Positive
08nsvHZLNfE_32-5-rgb_front,You want to make sure that at the very begining and the end of every training session you start and end on a positive note no matter what happens the bird doesn't understand whats going on.,Positive
08nsvHZLNfE_33-5-rgb_front,Always make sure don't end that session with the bird doesn't get it you're frustrated you're angry and you just put the bird away that is the very worst way that you could ever end that for one you're not going to try training your bird again anytime soon and your bird's certainly not going to want to be trained again anytime soon because last time he tried and set out in that location and was with you he didn't have a good time.,Negative
08nsvHZLNfE_35-5-rgb_front,"LAURA BANFORD: Now, I'm going to illustrate some basic hand positions and movements with the chef's knife.",Positive
08nsvHZLNfE_38-5-rgb_front,"I have my knife in my hand, okay?",Positive
08nsvHZLNfE_6-5-rgb_front,"Anchor it nice and tight there, okay?",Positive
08nsvHZLNfE_7-5-rgb_front,"With your left hand or your non-dominant hand, you're going to have your fingers curved.",Positive
097l3R1JCFQ_11-5-rgb_front,"As you do that, and do it slowly to learn, you're going to move your non-dominant hand, your fingers or your non-dominant hand, back so they're always out of range of the knife.",Positive
097l3R1JCFQ_13-5-rgb_front,"As you pick up confidence, you can increase your speed.",Positive
097l3R1JCFQ_14-5-rgb_front,I made a mistake there.,Negative
097l3R1JCFQ_16-5-rgb_front,It dulls it.,Negative
097l3R1JCFQ_4-5-rgb_front,"And I've selected celery because it has nice even stalks and it's a good, good way to practice.",Positive
097l3R1JCFQ_7-5-rgb_front,Those are coming out nice and uniform.,Positive
09B_3NBFoM8_0-5-rgb_front,"And again, celery is inexpensive so if you want to practice yourself, it's a good way to do it.",Positive
09B_3NBFoM8_10-5-rgb_front,"I have two celery stalks with the bottoms and the tops, bottoms and tops cleaned off.",Positive
09B_3NBFoM8_11-5-rgb_front,"What I'm going to do, actually it should be like this.",Positive
09B_3NBFoM8_13-5-rgb_front,I'm going to cut down with the tip of my knife.,Negative
09B_3NBFoM8_2-5-rgb_front,Paint Rag is going to be your best friend.,Positive
